timestamp,value,hour,day_of_week,is_weekend,lag_1,lag_12,lag_288,rolling_mean_6,rolling_std_6
2024-01-02 02:25:00,642.2433310851636,2,1,0,667.0488242823741,652.9331845827196,702.7076562551681,663.9045618686553,14.803368697470752
2024-01-02 02:30:00,658.104158812211,2,1,0,642.2433310851636,681.9416223947106,694.9573346942651,661.8160202165736,14.545562641500316
2024-01-02 02:35:00,646.7464236408078,2,1,0,658.104158812211,635.2107152791043,756.3069546127234,657.8841340067057,14.963833769021988
2024-01-02 02:40:00,652.4248991248179,2,1,0,646.7464236408078,663.677434529251,709.6625693815516,652.8487888310323,8.769877376972572
2024-01-02 02:45:00,664.8789256359229,2,1,0,652.4248991248179,644.9451836891526,683.5572267761025,655.2410937635495,9.894843627424597
2024-01-02 02:50:00,629.5444829191632,2,1,0,664.8789256359229,644.5579699193195,730.5636228025797,648.9903702030144,12.457958827650051
2024-01-02 02:55:00,702.3096818921365,2,1,0,629.5444829191632,677.4694212996798,679.4789087507245,659.0014286708432,24.380739951951732
2024-01-02 03:00:00,624.8495654625075,3,1,0,702.3096818921365,670.6354087247007,715.2215898751189,653.4589964458927,28.11880417306554
2024-01-02 03:05:00,619.6452846803066,3,1,0,624.8495654625075,670.337740900016,661.0082469030056,648.9421399524757,31.39819184228865
2024-01-02 03:10:00,678.9527718375017,3,1,0,619.6452846803066,682.6369701788582,676.7953487775393,653.3634520712563,33.76522668190402
2024-01-02 03:15:00,669.7915673490734,3,1,0,678.9527718375017,650.525096040819,714.9215308967281,654.1822256901148,34.15759699724472
2024-01-02 03:20:00,665.6029954263039,3,1,0,669.7915673490734,667.0488242823741,728.4616644998853,660.1919777746383,32.063749172378046
2024-01-02 03:25:00,665.708637731607,3,1,0,665.6029954263039,642.2433310851636,714.2842070297493,654.0918037478833,25.193966948288615
2024-01-02 03:30:00,649.6938306788271,3,1,0,665.708637731607,658.104158812211,707.1087929402939,658.23251461727,21.14256654766239
2024-01-02 03:35:00,627.5686407128542,3,1,0,649.6938306788271,646.7464236408078,702.4724076102677,659.5530739560279,18.307791717880303
2024-01-02 03:40:00,651.8951139548432,3,1,0,627.5686407128542,652.4248991248179,673.0369502408143,655.0434643089181,15.723566938820303
2024-01-02 03:45:00,633.0709572121972,3,1,0,651.8951139548432,664.8789256359229,692.0038947901323,648.9233626194388,15.979383236487713
2024-01-02 03:50:00,674.3779933354438,3,1,0,633.0709572121972,629.5444829191632,698.4840307260054,650.3858622709621,18.07538705546769
2024-01-02 03:55:00,646.3235654624465,3,1,0,674.3779933354438,702.3096818921365,736.4280556554729,647.1550168927687,16.44799515090616
2024-01-02 04:00:00,629.3625700801872,4,1,0,646.3235654624465,624.8495654625075,718.5904572392116,643.7664734596619,17.854494957691003
2024-01-02 04:05:00,641.9653539586751,4,1,0,629.3625700801872,619.6452846803066,665.9239961159317,646.1659256672988,16.126034672875917
2024-01-02 04:10:00,660.3232863568907,4,1,0,641.9653539586751,678.9527718375017,718.1020992348699,647.57062106764,17.064660674086838
2024-01-02 04:15:00,635.9068861799007,4,1,0,660.3232863568907,669.7915673490734,700.372942989592,648.0432758955907,16.616108230876204
2024-01-02 04:20:00,629.4444901108392,4,1,0,635.9068861799007,665.6029954263039,693.076949992351,640.5543586914899,11.801436085424083
2024-01-02 04:25:00,656.0921802872978,4,1,0,629.4444901108392,665.708637731607,725.2919072210217,642.1824611622984,13.331206364287986
2024-01-02 04:30:00,656.124164277718,4,1,0,656.0921802872978,649.6938306788271,735.7749880623987,646.6427268618869,12.643282590941297
2024-01-02 04:35:00,637.3264206157218,4,1,0,656.124164277718,627.5686407128542,733.282002977905,645.8695713047281,13.119391000158698
2024-01-02 04:40:00,638.224042359542,4,1,0,637.3264206157218,651.8951139548432,689.0195619194341,642.1863639718365,11.21374368866468
2024-01-02 04:45:00,655.8012484339409,4,1,0,638.224042359542,633.0709572121972,702.2696906037196,645.5020910141766,11.905538209057124
2024-01-02 04:50:00,613.7978914625669,4,1,0,655.8012484339409,674.3779933354438,718.2815857850891,642.8943245727979,16.82388925187806
2024-01-02 04:55:00,614.8134056405861,4,1,0,613.7978914625669,646.3235654624465,734.388628178059,636.014528798346,18.684653173258862
2024-01-02 05:00:00,632.0388944686891,5,1,0,614.8134056405861,629.3625700801872,698.0206440538677,632.0003171635078,15.876436501552215
2024-01-02 05:05:00,644.6638212072038,5,1,0,632.0388944686891,641.9653539586751,705.3585255834046,633.223217262088,16.633281268069098
2024-01-02 05:10:00,657.7726891399501,5,1,0,644.6638212072038,660.3232863568907,682.3416256498493,636.4813250588228,19.479768725779582
2024-01-02 05:15:00,686.8839054237388,5,1,0,657.7726891399501,635.9068861799007,680.0948343979833,641.6617678904558,27.940814908230127
2024-01-02 05:20:00,671.4414905800505,5,1,0,686.8839054237388,629.4444901108392,730.313145559855,651.2690344100364,26.30621425705732
2024-01-02 05:25:00,646.0015367509143,5,1,0,671.4414905800505,656.0921802872978,743.9060007142706,656.4670562617578,19.98350128620195
2024-01-02 05:30:00,649.5245948024328,5,1,0,646.0015367509143,656.124164277718,708.1997469604917,659.3813396507151,16.71649493630283
2024-01-02 05:35:00,624.9367658840548,5,1,0,649.5245948024328,637.3264206157218,735.0883224473006,656.0934970968569,21.457725301882174
2024-01-02 05:40:00,649.5371716001903,5,1,0,624.9367658840548,638.224042359542,719.0409006261908,654.7209108402303,21.591811575523337
2024-01-02 05:45:00,642.7835340269966,5,1,0,649.5371716001903,655.8012484339409,693.8720061348719,647.3708489407733,14.9327420161979
2024-01-02 05:50:00,658.0679640084522,5,1,0,642.7835340269966,613.7978914625669,719.0348901377104,645.1419278455068,11.136946322602832
2024-01-02 05:55:00,629.319226411192,5,1,0,658.0679640084522,614.8134056405861,748.4509141616493,642.3615427888865,12.832720473799613
2024-01-02 06:00:00,1012.9836628560294,6,1,0,629.319226411192,632.0388944686891,1059.1043490222512,702.9380541311525,152.39144187539617
2024-01-02 06:05:00,1038.3184728250644,6,1,0,1012.9836628560294,644.6638212072038,1099.1160913953502,771.8350052879874,196.99281346646404
2024-01-02 06:10:00,997.2809962885785,6,1,0,1038.3184728250644,657.7726891399501,994.5063723977564,829.7923094027188,204.8148836970557
2024-01-02 06:15:00,1010.0427930524735,6,1,0,997.2809962885785,686.8839054237388,1080.5475626093805,891.0021859069651,192.241381506504
2024-01-02 06:20:00,1017.2535997927778,6,1,0,1010.0427930524735,671.4414905800505,1062.1761767059543,950.8664585376858,158.0901165593325
2024-01-02 06:25:00,989.9694882028541,6,1,0,1017.2535997927778,646.0015367509143,1052.5248162383534,1010.974835502963,16.85673349794841
2024-01-02 06:30:00,1005.6023120452604,6,1,0,989.9694882028541,649.5245948024328,1062.2940194133876,1009.7446103678349,16.949898045562332
2024-01-02 06:35:00,1000.3148100195449,6,1,0,1005.6023120452604,624.9367658840548,1010.3107771349777,1003.4106665669148,9.677165630693061
2024-01-02 06:40:00,1002.4419024637208,6,1,0,1000.3148100195449,649.5371716001903,1054.5082028040622,1004.2708175961052,9.242988268171333
2024-01-02 06:45:00,980.6747554036133,6,1,0,1002.4419024637208,642.7835340269966,1068.9278142877936,999.3761446546285,12.703351303703771
2024-01-02 06:50:00,1000.6127543564736,6,1,0,980.6747554036133,658.0679640084522,1096.9473511185379,996.6026704152446,9.40902244577523
2024-01-02 06:55:00,1012.4499572811362,6,1,0,1000.6127543564736,629.319226411192,1047.0432445431588,1000.3494152616249,10.635387440139672
2024-01-02 07:00:00,1166.1824007625419,7,1,0,1012.4499572811362,1012.9836628560294,1169.6914704953363,1027.1127633811718,68.90701367804208
2024-01-02 07:05:00,1153.885581219796,7,1,0,1166.1824007625419,1038.3184728250644,1177.3598844780524,1052.707891914547,83.86111861961174
2024-01-02 07:10:00,1183.7333720054548,7,1,0,1153.885581219796,997.2809962885785,1212.7888635102177,1082.9231368381695,94.15590970669759
2024-01-02 07:15:00,1110.7201214954646,7,1,0,1183.7333720054548,1010.0427930524735,1198.1225883091581,1104.5973645201445,79.78218427677973
2024-01-02 07:20:00,1151.7118264856829,7,1,0,1110.7201214954646,1017.2535997927778,1176.65980547349,1129.780543208346,62.33426518734443
2024-01-02 07:25:00,1134.4873607111247,7,1,0,1151.7118264856829,989.9694882028541,1202.7354963955,1150.1201104466775,25.303370710471665
2024-01-02 07:30:00,1184.6488838981077,7,1,0,1134.4873607111247,1005.6023120452604,1192.330749301367,1153.1978576359384,28.56118592026912
2024-01-02 07:35:00,1109.6963534337872,7,1,0,1184.6488838981077,1000.3148100195449,1214.1199353309883,1145.8329863382703,33.60109115667361
2024-01-02 07:40:00,1108.9107645131464,7,1,0,1109.6963534337872,1002.4419024637208,1172.3524832207322,1133.3625517562189,30.45950568668569
2024-01-02 07:45:00,1114.9189944315654,7,1,0,1108.9107645131464,980.6747554036133,1181.7122569027217,1134.0623639122357,29.877932223427408
2024-01-02 07:50:00,1076.8064174599208,7,1,0,1114.9189944315654,1000.6127543564736,1180.101106739362,1121.5781290746088,36.041801641624694
2024-01-02 07:55:00,1116.7599350256469,7,1,0,1076.8064174599208,1012.4499572811362,1153.315936864363,1118.6235581270291,35.49435764572613
2024-01-02 08:00:00,851.1178728934917,8,1,0,1116.7599350256469,1166.1824007625419,937.4991963589486,1063.0350562929264,104.84150504026506
2024-01-02 08:05:00,873.8560340942394,8,1,0,851.1178728934917,1153.885581219796,936.6225712368314,1023.7283364030018,125.9365096496584
2024-01-02 08:10:00,878.6400888267632,8,1,0,873.8560340942394,1183.7333720054548,930.2240258483957,985.3498904552713,129.8130541659956
2024-01-02 08:15:00,917.0004604127314,8,1,0,878.6400888267632,1110.7201214954646,924.2315110979555,952.3634681187988,114.55305555948956
2024-01-02 08:20:00,893.8567853869855,8,1,0,917.0004604127314,1151.7118264856829,894.7119208810739,921.8718627733097,97.94954721117459
2024-01-02 08:25:00,855.6735980407741,8,1,0,893.8567853869855,1134.4873607111247,919.5800563632002,878.357473275831,24.53734289488871
2024-01-02 08:30:00,847.6358226486252,8,1,0,855.6735980407741,1184.6488838981077,921.5283265191649,877.7771315683531,25.33854451618184
2024-01-02 08:35:00,882.3941687199969,8,1,0,847.6358226486252,1109.6963534337872,910.0392577017938,879.2001540059795,25.314032711138303
2024-01-02 08:40:00,837.0903592568181,8,1,0,882.3941687199969,1108.9107645131464,926.064046640684,872.2751990776551,30.624148630642335
2024-01-02 08:45:00,915.882658578693,8,1,0,837.0903592568181,1114.9189944315654,940.1974608526976,872.0888987719821,30.29932564457101
2024-01-02 08:50:00,899.5821924503664,8,1,0,915.882658578693,1076.8064174599208,977.2508369625974,873.0431332825457,31.198790364929696
2024-01-02 08:55:00,858.3667981297166,8,1,0,899.5821924503664,1116.7599350256469,934.4606347531302,873.491999964036,30.917010762331692
2024-01-02 09:00:00,907.1716367727281,9,1,0,858.3667981297166,851.1178728934917,1016.4387597680691,883.4146356513866,30.51010196209444
2024-01-02 09:05:00,983.8468093541353,9,1,0,907.1716367727281,873.8560340942394,1008.1388521058458,900.3234090904097,51.038166219634206
2024-01-02 09:10:00,947.1365038686846,9,1,0,983.8468093541353,878.6400888267632,962.0307196175239,918.6644331923875,42.89326361125182
2024-01-02 09:15:00,980.9454077993365,9,1,0,947.1365038686846,917.0004604127314,1009.3371531137695,929.5082247291612,49.72889492991752
2024-01-02 09:20:00,910.1393085301409,9,1,0,980.9454077993365,893.8567853869855,1011.5057552485257,931.2677440757902,48.6329662092292
2024-01-02 09:25:00,935.0156244261557,9,1,0,910.1393085301409,855.6735980407741,1071.5810528121322,944.0425484585302,33.305110528941476
2024-01-02 09:30:00,950.1310924929546,9,1,0,935.0156244261557,847.6358226486252,1005.1909758804719,951.2024577452347,27.986326556656415
2024-01-02 09:35:00,951.1745148441186,9,1,0,950.1310924929546,882.3941687199969,1017.5386835583403,945.7570753268986,23.119715921384515
2024-01-02 09:40:00,938.7483632130189,9,1,0,951.1745148441186,837.0903592568181,1009.1322057573689,944.3590518842875,23.272725351983965
2024-01-02 09:45:00,965.5712483086875,9,1,0,938.7483632130189,915.882658578693,980.7830490595117,941.7966919691794,18.86849455861119
2024-01-02 09:50:00,923.3094892654351,9,1,0,965.5712483086875,899.5821924503664,1038.5705703628755,943.9917220917285,14.770092949682985
2024-01-02 09:55:00,946.4405128744677,9,1,0,923.3094892654351,858.3667981297166,1028.7983258171694,945.895870166447,14.10283515017041
2024-01-02 10:00:00,953.0073907927974,10,1,0,946.4405128744677,907.1716367727281,1029.7757986760762,946.3752532164208,14.322762060279182
2024-01-02 10:05:00,962.8609708514688,10,1,0,953.0073907927974,983.8468093541353,987.2653136301316,948.3229958843125,15.822081594697837
2024-01-02 10:10:00,967.7903719522222,10,1,0,962.8609708514688,947.1365038686846,1045.0698577734024,953.1633306741797,16.723776038070394
2024-01-02 10:15:00,921.8839477040533,10,1,0,967.7903719522222,980.9454077993365,974.953723430193,945.8821139067408,19.518043437486597
2024-01-02 10:20:00,911.6471457316095,10,1,0,921.8839477040533,910.1393085301409,1024.6714273450068,943.9383899844364,22.559305772900796
2024-01-02 10:25:00,981.9419205474627,10,1,0,911.6471457316095,935.0156244261557,1064.7613906452495,949.855291263269,27.468384650771263
2024-01-02 10:30:00,958.3078502994898,10,1,0,981.9419205474627,950.1310924929546,985.2365918717328,950.738701181051,27.67449483164373
2024-01-02 10:35:00,931.2878365860862,10,1,0,958.3078502994898,951.1745148441186,995.8425567599307,945.4765121368206,27.909250191430434
2024-01-02 10:40:00,988.778799388063,10,1,0,931.2878365860862,938.7483632130189,1012.4912841271911,948.9745833761273,32.24404428168242
2024-01-02 10:45:00,952.8918658573215,10,1,0,988.778799388063,965.5712483086875,997.413108647095,954.1425697350055,29.39246849477838
2024-01-02 10:50:00,979.4824296015956,10,1,0,952.8918658573215,923.3094892654351,971.2334142233467,965.4484503800031,21.858160192291255
2024-01-02 10:55:00,951.6879620352527,10,1,0,979.4824296015956,946.4405128744677,1011.7140743701507,960.4061239613014,20.75409348540164
2024-01-02 11:00:00,1001.5186981220497,11,1,0,951.6879620352527,953.0073907927974,983.4424071568474,967.6079319317281,26.564287137093864
2024-01-02 11:05:00,993.8835210610802,11,1,0,1001.5186981220497,962.8609708514688,1021.8398107658795,978.0405460108938,21.196827095295237
2024-01-02 11:10:00,943.7758962880232,11,1,0,993.8835210610802,967.7903719522222,987.014394144155,970.5400621608873,24.36284048165377
2024-01-02 11:15:00,974.2892737738589,11,1,0,943.7758962880232,921.8839477040533,1048.7483601254385,974.1062968136433,22.777311338396128
2024-01-02 11:20:00,966.1343987396286,11,1,0,974.2892737738589,911.6471457316095,990.4186676915941,971.8816250033154,22.79904790204135
2024-01-02 11:25:00,984.2157889383087,11,1,0,966.1343987396286,981.9419205474627,1001.9484620948581,977.3029294871582,20.818199961890844
2024-01-02 11:30:00,925.8769134854974,11,1,0,984.2157889383087,958.3078502994898,1030.3379304342418,964.695965381066,25.579701545001836
2024-01-02 11:35:00,967.151286499961,11,1,0,925.8769134854974,931.2878365860862,979.2283920891512,960.240592954213,21.47844868750049
2024-01-02 11:40:00,976.4606121712397,11,1,0,967.151286499961,988.778799388063,1015.6864983651033,965.6880456014156,20.594043484163247
2024-01-02 11:45:00,906.0315128394221,11,1,0,976.4606121712397,952.8918658573215,1042.6785688570608,954.311752112343,31.07723793695024
2024-01-02 11:50:00,920.4185371833556,11,1,0,906.0315128394221,979.4824296015956,969.8129191359693,946.692441852964,33.13495224359246
2024-01-02 11:55:00,899.0191955559975,11,1,0,920.4185371833556,951.6879620352527,1014.6158464633077,932.4930096225789,32.07684174895559
2024-01-02 12:00:00,943.2648291388861,12,1,0,899.0191955559975,1001.5186981220497,1016.4970698562106,935.3909955648104,32.14494770692998
2024-01-02 12:05:00,967.938556394899,12,1,0,943.2648291388861,993.8835210610802,1029.5455717944328,935.5222072139667,32.30174191008275
2024-01-02 12:10:00,987.5589263024007,12,1,0,967.938556394899,943.7758962880232,979.076232228048,937.3719262358269,35.294053386971385
2024-01-02 12:15:00,951.8523695104943,12,1,0,987.5589263024007,974.2892737738589,976.9885846728931,945.0087356810055,31.955868309196497
2024-01-02 12:20:00,990.7153886392823,12,1,0,951.8523695104943,966.1343987396286,1023.0485391404225,956.7248775903267,33.960859741862095
2024-01-02 12:25:00,915.4974635446277,12,1,0,990.7153886392823,984.2157889383087,1017.4246168308297,959.4712555884316,28.604888915112845
2024-01-02 12:30:00,907.4154390161211,12,1,0,915.4974635446277,925.8769134854974,1016.2623212586469,953.4963572346375,35.564481348519934
2024-01-02 12:35:00,948.6113075275846,12,1,0,907.4154390161211,967.151286499961,1018.6612052374244,950.2751490900852,34.86313574691352
2024-01-02 12:40:00,959.6016362234827,12,1,0,948.6113075275846,976.4606121712397,992.9993819605377,945.6156007435987,30.475649770959482
2024-01-02 12:45:00,949.1826312976476,12,1,0,959.6016362234827,906.0315128394221,1015.8063424290251,945.1706443747911,30.385735634049887
2024-01-02 12:50:00,898.3139474990031,12,1,0,949.1826312976476,920.4185371833556,1017.326811832467,929.7704041847445,25.7475691071465
2024-01-02 12:55:00,947.7719990121803,12,1,0,898.3139474990031,899.0191955559975,992.1412145493408,935.1494934293365,25.539849450784367
2024-01-02 13:00:00,917.3882624873787,13,1,0,947.7719990121803,943.2648291388861,1056.6443627786189,936.8116306745463,23.626793683826694
2024-01-02 13:05:00,966.741813720751,13,1,0,917.3882624873787,967.938556394899,1021.8458230227947,939.8333817067405,26.43075672934998
2024-01-02 13:10:00,959.1649561524212,13,1,0,966.741813720751,987.5589263024007,980.2174125699338,939.760601694897,26.365957630095085
2024-01-02 13:15:00,926.5030053418161,13,1,0,959.1649561524212,951.8523695104943,1026.4138402158458,935.9806640355918,26.37074233212444
2024-01-02 13:20:00,937.1533270665826,13,1,0,926.5030053418161,990.7153886392823,985.6329582443169,942.4538939635216,19.017137668293003
2024-01-02 13:25:00,923.5196619527762,13,1,0,937.1533270665826,915.4974635446277,1029.6771150935613,938.4118377869542,20.201243611198777
2024-01-02 13:30:00,948.4330225681707,13,1,0,923.5196619527762,907.4154390161211,1038.9648894751851,943.5859644670863,17.539983590785404
2024-01-02 13:35:00,973.8785580125309,13,1,0,948.4330225681707,948.6113075275846,989.4829420412073,944.7754218490496,19.55103136765501
2024-01-02 13:40:00,925.3568488416114,13,1,0,973.8785580125309,959.6016362234827,1034.0844032311081,939.140737297248,19.446019633243694
2024-01-02 13:45:00,962.6011628879461,13,1,0,925.3568488416114,949.1826312976476,1020.3195231734124,945.1570968882696,20.3186525214201
2024-01-02 13:50:00,936.743559540689,13,1,0,962.6011628879461,898.3139474990031,1030.5515039998622,945.0888023006208,20.351596968628428
2024-01-02 13:55:00,930.1781791934413,13,1,0,936.743559540689,947.7719990121803,1057.4198245663488,946.198555174065,19.082175207905827
2024-01-02 14:00:00,947.3242410011361,14,1,0,930.1781791934413,917.3882624873787,1003.8652970999283,946.0137582462258,19.061565926989264
2024-01-02 14:05:00,924.1189419395156,14,1,0,947.3242410011361,966.741813720751,991.1565958910628,937.7204889007234,14.879398471784164
2024-01-02 14:10:00,936.1587673663205,14,1,0,924.1189419395156,959.1649561524212,987.7621392593619,939.5208086548414,13.690251756253588
2024-01-02 14:15:00,920.0530526852788,14,1,0,936.1587673663205,926.5030053418161,989.6047428758641,932.4294569543969,9.815112053118776
2024-01-02 14:20:00,999.1181283229097,14,1,0,920.0530526852788,937.1533270665826,1008.0724572646474,942.8252184181002,29.195953118155423
2024-01-02 14:25:00,950.8815887992932,14,1,0,999.1181283229097,923.5196619527762,1018.5287993704161,946.2757866857423,28.62005369225797
2024-01-02 14:30:00,932.5068623001854,14,1,0,950.8815887992932,948.4330225681707,1016.9172699832504,943.8062235689172,29.14593946708333
2024-01-02 14:35:00,955.3494977683556,14,1,0,932.5068623001854,973.8785580125309,1030.6795812259006,949.0113162070571,27.67861673622015
2024-01-02 14:40:00,947.1917987577292,14,1,0,955.3494977683556,925.3568488416114,1010.3250472969477,950.8501547722921,27.01245561063923
2024-01-02 14:45:00,944.4757600116694,14,1,0,947.1917987577292,962.6011628879461,1046.338351928933,954.9206059933571,22.983140617991037
2024-01-02 14:50:00,965.3541675010856,14,1,0,944.4757600116694,936.743559540689,1003.3835791690511,949.2932791897198,11.014183104218967
2024-01-02 14:55:00,968.9376927511827,14,1,0,965.3541675010856,930.1781791934413,1078.0042291647405,952.3026298483679,13.679212372823532
2024-01-02 15:00:00,936.7374713097369,15,1,0,968.9376927511827,947.3242410011361,1025.641683694125,953.00773134996,12.5141759173332
2024-01-02 15:05:00,935.604543983883,15,1,0,936.7374713097369,924.1189419395156,988.571061089593,949.7169057192144,14.250844571451838
2024-01-02 15:10:00,943.1237075712089,15,1,0,935.604543983883,936.1587673663205,983.2276875484722,949.038890521461,14.48978070227426
2024-01-02 15:15:00,892.4519708816104,15,1,0,943.1237075712089,920.0530526852788,1022.0618103810797,940.3682589997844,27.495261163950698
2024-01-02 15:20:00,912.1202234450362,15,1,0,892.4519708816104,999.1181283229097,1004.4134303668537,931.4959349904431,26.386716436402885
2024-01-02 15:25:00,984.1718566861131,15,1,0,912.1202234450362,950.8815887992932,1027.8500123523022,934.0349623129314,31.033793082006937
2024-01-02 15:30:00,991.1241928375321,15,1,0,984.1718566861131,932.5068623001854,1021.8309406143386,943.0994159008973,38.92138830824792
2024-01-02 15:35:00,943.7740990110906,15,1,0,991.1241928375321,955.3494977683556,1008.1792771835782,944.4610084054319,38.74927309399084
2024-01-02 15:40:00,964.4139240763942,15,1,0,943.7740990110906,947.1917987577292,988.8301570482898,948.0093778229626,39.56846154116981
2024-01-02 15:45:00,957.7812538635884,15,1,0,964.4139240763942,944.4757600116694,972.1288193828534,958.8975916532924,28.72580942807965
2024-01-02 15:50:00,1026.9720202113808,15,1,0,957.7812538635884,965.3541675010856,998.8371261983244,978.0395577810165,29.574911935969943
2024-01-02 15:55:00,977.9893727858644,15,1,0,1026.9720202113808,968.9376927511827,1031.4099698580867,977.0091437976417,29.425852548095726
2024-01-02 16:00:00,946.8020602129808,16,1,0,977.9893727858644,936.7374713097369,1015.3523436032551,969.62212169355,30.70904982836619
2024-01-02 16:05:00,926.1114889849894,16,1,0,946.8020602129808,935.604543983883,978.8565305322003,966.6783533558664,34.31701897530141
2024-01-02 16:10:00,909.8388419935607,16,1,0,926.1114889849894,943.1237075712089,1014.3295231462796,957.5825063420607,41.5150208269452
2024-01-02 16:15:00,955.0865908966806,16,1,0,909.8388419935607,892.4519708816104,1019.6329344932209,957.1333958475761,41.52701449231355
2024-01-02 16:20:00,931.0912313678924,16,1,0,955.0865908966806,912.1202234450362,987.9035640949717,941.1532643736614,24.04594739011362
2024-01-02 16:25:00,914.4436572600581,16,1,0,931.0912313678924,984.1718566861131,1013.8431276486382,930.562311786027,17.745605080508124
2024-01-02 16:30:00,933.8356778939368,16,1,0,914.4436572600581,991.1241928375321,1011.45521796115,928.4012480661863,16.08413390061862
2024-01-02 16:35:00,922.9612999096402,16,1,0,933.8356778939368,943.7740990110906,981.4257425542344,927.8762165536281,16.22462885508356
2024-01-02 16:40:00,992.1785408768142,16,1,0,922.9612999096402,964.4139240763942,1018.9446840087071,941.5994997008371,28.26893679549854
2024-01-02 16:45:00,972.0409939237362,16,1,0,992.1785408768142,957.7812538635884,1024.0196131592058,944.4252335386797,30.635072217976965
2024-01-02 16:50:00,949.8006839670845,16,1,0,972.0409939237362,1026.9720202113808,1037.076281079382,947.5434756385449,29.950951569727465
2024-01-02 16:55:00,986.9986034722507,16,1,0,949.8006839670845,977.9893727858644,1036.3450513008727,959.6359666739104,28.52730831573084
2024-01-02 17:00:00,951.9342076911904,17,1,0,986.9986034722507,946.8020602129808,975.5582658010727,962.6523883067861,26.107876176349787
2024-01-02 17:05:00,928.4678949667934,17,1,0,951.9342076911904,926.1114889849894,986.5543740021219,963.570154149645,24.47958052788534
